Date,GD=F,^GSPC,^IXIC
2009-07-29,425.5,975.1500244140625,1967.760009765625
2009-07-30,448.5,986.75,1984.300048828125
2009-07-31,456.0,987.47998046875,1978.5
2009-08-03,474.0,1002.6300048828125,2008.6099853515625
2009-08-04,474.0,1005.6500244140625,2011.31005859375
2009-08-05,477.5,1002.719970703125,1993.050048828125
2009-08-06,471.8999938964844,997.0800170898438,1973.1600341796875
2009-08-07,466.29998779296875,1010.47998046875,2000.25
2009-08-10,466.70001220703125,1007.0999755859375,1992.239990234375
2009-08-11,459.54998779296875,994.3499755859375,1969.72998046875
2009-08-12,464.1000061035156,1005.8099975585938,1998.719970703125
2009-08-13,466.0,1012.72998046875,2009.3499755859375
2009-08-14,450.1499938964844,1004.0900268554688,1985.52001953125
2009-08-17,443.489990234375,979.72998046875,1930.8399658203125
2009-08-18,461.0,989.6699829101562,1955.9200439453125
2009-08-19,471.45001220703125,996.4600219726562,1969.239990234375
2009-08-20,467.0,1007.3699951171875,1989.219970703125
2009-08-21,472.0,1026.1300048828125,2020.9000244140625
2009-08-24,475.0,1025.5699462890625,2017.97998046875
2009-08-25,461.3999938964844,1028.0,2024.22998046875
2009-08-26,461.5,1028.1199951171875,2024.4300537109375
2009-08-27,466.3500061035156,1030.97998046875,2027.72998046875
2009-08-28,466.20001220703125,1028.9300537109375,2028.77001953125
2009-08-31,451.8999938964844,1020.6199951171875,2009.06005859375
2009-09-01,445.0,998.0399780273438,1968.8900146484375
2009-09-02,441.5,994.75,1967.0699462890625
2009-09-03,440.75,1003.239990234375,1983.199951171875
2009-09-04,437.0,1016.4000244140625,2018.780029296875
2009-09-08,453.25,1025.3900146484375,2037.77001953125
2009-09-09,454.6000061035156,1033.3699951171875,2060.389892578125
2009-09-10,457.5,1044.1400146484375,2084.02001953125
2009-09-11,445.6499938964844,1042.72998046875,2080.89990234375
2009-09-14,443.5,1049.3399658203125,2091.780029296875
2009-09-15,454.29998779296875,1052.6300048828125,2102.639892578125
2009-09-16,465.5199890136719,1068.760009765625,2133.14990234375
2009-09-17,472.79998779296875,1065.489990234375,2126.75
2009-09-18,469.0,1068.300048828125,2132.860107421875
2009-09-21,456.0,1064.6600341796875,2138.0400390625
2009-09-22,467.0,1071.6600341796875,2146.300048828125
2009-09-23,457.0,1060.8699951171875,2131.419921875
2009-09-24,439.0,1050.780029296875,2107.610107421875
2009-09-25,440.0,1044.3800048828125,2090.919921875
2009-09-28,444.70001220703125,1062.97998046875,2130.739990234375
2009-09-29,444.0,1060.6099853515625,2124.0400390625
2009-09-30,463.0,1057.0799560546875,2122.419921875
2009-10-01,459.75,1029.8499755859375,2057.47998046875
2009-10-02,452.5,1025.2099609375,2048.110107421875
2009-10-05,457.5,1040.4599609375,2068.14990234375
2009-10-06,463.5,1054.719970703125,2103.570068359375
2009-10-07,458.5,1057.5799560546875,2110.330078125
2009-10-08,471.0,1065.47998046875,2123.929931640625
2009-10-09,470.0,1071.489990234375,2139.280029296875
2009-10-12,478.0,1076.18994140625,2139.139892578125
2009-10-13,482.1000061035156,1073.18994140625,2139.889892578125
2009-10-14,486.5,1092.02001953125,2172.22998046875
2009-10-15,495.8900146484375,1096.56005859375,2173.2900390625
2009-10-16,510.3999938964844,1087.6800537109375,2156.800048828125
2009-10-19,515.5,1097.9100341796875,2176.320068359375
2009-10-20,512.5,1091.06005859375,2163.469970703125
2009-10-21,526.0,1081.4000244140625,2150.72998046875
2009-10-22,522.5999755859375,1092.9100341796875,2165.2900390625
2009-10-23,518.0,1079.5999755859375,2154.469970703125
2009-10-26,508.5,1066.949951171875,2141.85009765625
2009-10-27,509.25,1063.4100341796875,2116.090087890625
2009-10-28,497.04998779296875,1042.6300048828125,2059.610107421875
2009-10-29,513.0,1066.1099853515625,2097.550048828125
2009-10-30,495.5,1036.18994140625,2045.1099853515625
2009-11-02,502.0,1042.8800048828125,2049.199951171875
2009-11-03,511.0,1045.4100341796875,2057.320068359375
2009-11-04,514.25,1046.5,2055.52001953125
2009-11-05,509.1499938964844,1066.6300048828125,2105.320068359375
2009-11-06,495.5,1069.300048828125,2112.43994140625
2009-11-09,507.0,1093.0799560546875,2154.06005859375
2009-11-10,503.5,1093.010009765625,2151.080078125
2009-11-11,506.0,1098.510009765625,2166.89990234375
2009-11-12,496.29998779296875,1087.239990234375,2149.02001953125
2009-11-13,492.25,1093.47998046875,2167.8798828125
2009-11-16,509.6400146484375,1109.300048828125,2197.85009765625
2009-11-17,521.0,1110.3199462890625,2203.780029296875
2009-11-18,519.0,1109.800048828125,2193.139892578125
2009-11-19,512.5,1094.9000244140625,2156.820068359375
2009-11-20,508.5,1091.3800048828125,2146.0400390625
2009-11-23,510.5,1106.239990234375,2176.010009765625
2009-11-24,503.5,1105.6500244140625,2169.179931640625
2009-11-25,516.5,1110.6300048828125,2176.050048828125
2009-11-27,510.0,1091.489990234375,2138.43994140625
2009-11-30,512.2999877929688,1095.6300048828125,2144.60009765625
2009-12-01,519.2000122070312,1108.8599853515625,2175.81005859375
2009-12-02,510.75,1109.239990234375,2185.030029296875
2009-12-03,509.5,1099.9200439453125,2173.139892578125
2009-12-04,502.5,1105.97998046875,2194.35009765625
2009-12-07,497.5,1103.25,2189.610107421875
2009-12-08,491.5,1091.93994140625,2172.989990234375
2009-12-09,479.5,1095.949951171875,2183.72998046875
2009-12-10,481.6499938964844,1102.3499755859375,2190.860107421875
2009-12-11,479.70001220703125,1106.4100341796875,2190.31005859375
2009-12-14,481.75,1114.1099853515625,2212.10009765625
2009-12-15,487.6400146484375,1107.9300537109375,2201.050048828125
2009-12-16,502.0,1109.1800537109375,2206.909912109375
2009-12-17,498.6000061035156,1096.0799560546875,2180.050048828125
2009-12-18,500.0,1102.469970703125,2211.68994140625
2009-12-21,496.0,1114.050048828125,2237.659912109375
2009-12-22,500.0,1118.02001953125,2252.669921875
2009-12-23,513.0,1120.5899658203125,2269.639892578125
2009-12-24,514.5,1126.47998046875,2285.68994140625
2009-12-28,522.5,1127.780029296875,2291.080078125
2009-12-29,525.0,1126.199951171875,2288.39990234375
2009-12-30,526.0,1126.4200439453125,2291.280029296875
2009-12-31,525.0,1115.0999755859375,2269.14990234375
2010-01-04,539.0,1132.989990234375,2308.419921875
2010-01-05,538.0,1136.52001953125,2308.7099609375
2010-01-06,547.5,1137.1400146484375,2301.090087890625
2010-01-07,543.75,1141.68994140625,2300.050048828125
2010-01-08,542.4500122070312,1144.97998046875,2317.169921875
2010-01-11,540.2999877929688,1146.97998046875,2312.409912109375
2010-01-12,528.0,1136.219970703125,2282.31005859375
2010-01-13,525.5,1145.6800537109375,2307.89990234375
2010-01-14,524.5999755859375,1148.4599609375,2316.739990234375
2010-01-15,516.5,1136.030029296875,2287.989990234375
2010-01-19,520.260009765625,1150.22998046875,2320.39990234375
2010-01-20,513.5,1138.0400390625,2291.25
2010-01-21,508.8999938964844,1116.47998046875,2265.699951171875
2010-01-22,501.5,1091.760009765625,2205.2900390625
2010-01-25,503.5,1096.780029296875,2210.800048828125
2010-01-26,500.1000061035156,1092.1700439453125,2203.72998046875
2010-01-27,490.0,1097.5,2221.409912109375
2010-01-28,491.25,1084.530029296875,2179.0
2010-01-29,486.3999938964844,1073.8699951171875,2147.35009765625
2010-02-01,494.5,1089.18994140625,2171.199951171875
2010-02-02,507.0,1103.3199462890625,2190.06005859375
2010-02-03,505.0,1097.280029296875,2190.909912109375
2010-02-04,485.0,1063.1099853515625,2125.429931640625
2010-02-05,473.5,1066.18994140625,2141.1201171875
2010-02-08,480.5,1056.739990234375,2126.050048828125
2010-02-09,487.0,1070.52001953125,2150.8701171875
2010-02-10,493.0,1068.1300048828125,2147.8701171875
2010-02-11,497.0,1078.469970703125,2177.409912109375
2010-02-12,491.0,1075.510009765625,2183.530029296875
2010-02-16,507.42999267578125,1094.8699951171875,2214.18994140625
2010-02-17,511.5,1099.510009765625,2226.2900390625
2010-02-18,519.5,1106.75,2241.7099609375
2010-02-19,522.7999877929688,1109.1700439453125,2243.8701171875
2010-02-22,523.25,1108.010009765625,2242.030029296875
2010-02-23,512.5,1094.5999755859375,2213.43994140625
2010-02-24,518.0,1105.239990234375,2235.89990234375
2010-02-25,508.5,1102.93994140625,2234.219970703125
2010-02-26,518.25,1104.489990234375,2238.260009765625
2010-03-01,512.75,1115.7099609375,2273.570068359375
2010-03-02,518.0,1118.31005859375,2280.7900390625
2010-03-03,526.5,1118.7900390625,2280.679931640625
2010-03-04,520.9000244140625,1122.969970703125,2292.31005859375
2010-03-05,527.0,1138.699951171875,2326.35009765625
2010-03-08,527.6500244140625,1138.5,2332.2099609375
2010-03-09,522.5,1140.449951171875,2340.679931640625
2010-03-10,526.0,1145.6099853515625,2358.949951171875
2010-03-11,523.2000122070312,1150.239990234375,2368.4599609375
2010-03-12,522.0,1149.989990234375,2367.659912109375
2010-03-15,514.010009765625,1150.510009765625,2362.2099609375
2010-03-16,526.75,1159.4599609375,2378.010009765625
2010-03-17,532.5,1166.2099609375,2389.090087890625
2010-03-18,530.0,1165.8299560546875,2391.280029296875
2010-03-19,522.0,1159.9000244140625,2374.409912109375
2010-03-22,523.5,1165.81005859375,2395.39990234375
2010-03-23,523.0,1174.1700439453125,2415.239990234375
2010-03-24,517.0,1167.719970703125,2398.760009765625
2010-03-25,514.0,1165.72998046875,2397.409912109375
2010-03-26,513.0,1166.5899658203125,2395.1298828125
2010-03-29,524.0,1173.219970703125,2404.360107421875
2010-03-30,526.5,1173.27001953125,2410.68994140625
2010-03-31,530.0,1169.4300537109375,2397.9599609375
2010-04-01,539.25,1178.0999755859375,2402.580078125
2010-04-05,547.0,1187.43994140625,2429.530029296875
2010-04-06,547.0999755859375,1189.43994140625,2436.81005859375
2010-04-07,544.0,1182.449951171875,2431.159912109375
2010-04-08,540.0,1186.43994140625,2436.81005859375
2010-04-09,539.0,1194.3699951171875,2454.050048828125
2010-04-12,539.0,1196.47998046875,2457.8701171875
2010-04-13,540.2000122070312,1197.300048828125,2465.989990234375
2010-04-14,548.6500244140625,1210.6500244140625,2504.860107421875
2010-04-15,547.5,1211.6700439453125,2515.68994140625
2010-04-16,537.6500244140625,1192.1300048828125,2481.260009765625
2010-04-19,536.5,1197.52001953125,2480.110107421875
2010-04-20,540.0,1207.1700439453125,2500.31005859375
2010-04-21,541.5,1205.93994140625,2504.610107421875
2010-04-22,543.0,1208.6700439453125,2519.070068359375
2010-04-23,550.0,1217.280029296875,2530.14990234375
2010-04-26,544.75,1212.050048828125,2522.949951171875
2010-04-27,535.0,1183.7099609375,2471.469970703125
2010-04-28,540.5,1191.3599853515625,2471.72998046875
2010-04-29,544.0,1206.780029296875,2511.919921875
2010-04-30,548.25,1186.68994140625,2461.18994140625
2010-05-03,553.5,1202.260009765625,2498.739990234375
2010-05-04,535.5,1173.5999755859375,2424.25
2010-05-05,521.0,1165.8699951171875,2402.2900390625
2010-05-06,504.5,1128.1500244140625,2319.639892578125
2010-05-07,500.29998779296875,1110.8800048828125,2265.639892578125
2010-05-10,509.5,1159.72998046875,2374.669921875
2010-05-11,507.75,1155.7900390625,2375.31005859375
2010-05-12,510.25,1171.6700439453125,2425.02001953125
2010-05-13,505.5,1157.43994140625,2394.360107421875
2010-05-14,489.0,1135.6800537109375,2346.85009765625
2010-05-17,,1136.93994140625,2354.22998046875
2010-05-18,486.5,1120.800048828125,2317.260009765625
2010-05-19,481.70001220703125,1115.050048828125,2298.3701171875
2010-05-20,474.5,1071.5899658203125,2204.010009765625
2010-05-21,472.0,1087.68994140625,2229.0400390625
2010-05-24,474.0,1073.6500244140625,2213.550048828125
2010-05-25,466.0,1074.030029296875,2210.949951171875
2010-05-26,477.0,1067.949951171875,2195.8798828125
2010-05-27,492.0,1103.06005859375,2277.679931640625
2010-05-28,489.5,1089.4100341796875,2257.0400390625
2010-06-01,481.75,1070.7099609375,2222.330078125
2010-06-02,483.0,1098.3800048828125,2281.070068359375
2010-06-03,491.0,1102.8299560546875,2303.030029296875
2010-06-04,472.75,1064.8800048828125,2219.169921875
2010-06-07,475.0,1050.469970703125,2173.89990234375
2010-06-08,476.3999938964844,1062.0,2170.570068359375
2010-06-09,486.0,1055.68994140625,2158.85009765625
2010-06-10,492.0,1086.8399658203125,2218.7099609375
2010-06-11,487.29998779296875,1091.5999755859375,2243.60009765625
2010-06-14,494.5,1089.6300048828125,2243.9599609375
2010-06-15,504.04998779296875,1115.22998046875,2305.8798828125
2010-06-16,512.5,1114.6099853515625,2305.929931640625
2010-06-17,510.79998779296875,1116.0400390625,2307.159912109375
2010-06-18,511.25,1117.510009765625,2309.800048828125
2010-06-21,511.0,1113.199951171875,2289.090087890625
2010-06-22,509.25,1095.31005859375,2261.800048828125
2010-06-23,501.5,1092.0400390625,2254.22998046875
2010-06-24,501.5,1073.68994140625,2217.419921875
2010-06-25,513.0,1076.760009765625,2223.47998046875
2010-06-28,507.0,1074.5699462890625,2220.64990234375
2010-06-29,493.29998779296875,1041.239990234375,2135.179931640625
2010-06-30,494.0,1030.7099609375,2109.239990234375
2010-07-01,483.0,1027.3699951171875,2101.360107421875
2010-07-02,480.0,1022.5800170898438,2091.7900390625
2010-07-06,480.5,1028.06005859375,2093.8798828125
2010-07-07,491.5,1060.27001953125,2159.469970703125
2010-07-08,498.29998779296875,1070.25,2175.39990234375
2010-07-09,498.5,1077.9599609375,2196.449951171875
2010-07-12,493.5,1078.75,2198.360107421875
2010-07-13,504.0,1095.3399658203125,2242.030029296875
2010-07-14,503.0,1095.1700439453125,2249.840087890625
2010-07-15,505.3500061035156,1096.47998046875,2249.080078125
2010-07-16,501.19000244140625,1064.8800048828125,2179.050048828125
2010-07-19,503.0,1071.25,2198.22998046875
2010-07-20,506.5,1083.47998046875,2222.489990234375
2010-07-21,503.0,1069.5899658203125,2187.330078125
2010-07-22,517.0,1093.6700439453125,2245.889892578125
2010-07-23,516.0,1102.6600341796875,2269.469970703125
2010-07-26,516.0,1115.010009765625,2296.429931640625
2010-07-27,509.0,1113.8399658203125,2288.25
2010-07-28,509.0,1106.1300048828125,2264.56005859375
2010-07-29,518.0,1101.530029296875,2251.68994140625
2010-07-30,523.5,1101.5999755859375,2254.699951171875
2010-08-02,538.0,1125.8599853515625,2295.360107421875
2010-08-03,541.5,1120.4599609375,2283.52001953125
2010-08-04,543.0,1127.239990234375,2303.570068359375
2010-08-05,542.0,1125.81005859375,2293.06005859375
2010-08-06,533.0,1121.6400146484375,2288.469970703125
2010-08-09,536.0,1127.7900390625,2305.68994140625
2010-08-10,529.0,1121.06005859375,2277.169921875
2010-08-11,517.0,1089.469970703125,2208.6298828125
2010-08-12,509.54998779296875,1083.6099853515625,2190.27001953125
2010-08-13,508.45001220703125,1079.25,2173.47998046875
2010-08-16,506.7099914550781,1079.3800048828125,2181.8701171875
2010-08-17,515.0,1092.5400390625,2209.43994140625
2010-08-18,513.0,1094.1600341796875,2215.699951171875
2010-08-19,510.0,1075.6300048828125,2178.949951171875
2010-08-20,506.0,1071.68994140625,2179.760009765625
2010-08-23,502.5,1067.3599853515625,2159.6298828125
2010-08-24,494.0,1051.8699951171875,2123.760009765625
2010-08-25,497.1000061035156,1055.3299560546875,2141.5400390625
2010-08-26,502.5,1047.219970703125,2118.68994140625
2010-08-27,511.20001220703125,1064.5899658203125,2153.6298828125
2010-08-30,509.75,1048.9200439453125,2119.969970703125
2010-08-31,499.0,1049.3299560546875,2114.030029296875
2010-09-01,509.0,1080.2900390625,2176.840087890625
2010-09-02,514.0,1090.0999755859375,2200.010009765625
2010-09-03,515.0,1104.510009765625,2233.75
2010-09-07,515.0,1091.8399658203125,2208.889892578125
2010-09-08,517.0,1098.8699951171875,2228.8701171875
2010-09-09,516.5,1104.1800537109375,2236.199951171875
2010-09-10,522.0,1109.550048828125,2242.47998046875
2010-09-13,529.25,1121.9000244140625,2285.7099609375
2010-09-14,529.7000122070312,1121.0999755859375,2289.77001953125
2010-09-15,528.2000122070312,1125.0699462890625,2301.320068359375
2010-09-16,523.989990234375,1124.6600341796875,2303.25
2010-09-17,527.0,1125.5899658203125,2315.610107421875
2010-09-20,532.0,1142.7099609375,2355.830078125
2010-09-21,527.0,1139.780029296875,2349.35009765625
2010-09-22,526.0,1134.280029296875,2334.550048828125
2010-09-23,526.2000122070312,1124.8299560546875,2327.080078125
2010-09-24,534.7000122070312,1148.6700439453125,2381.219970703125
2010-09-27,532.0,1142.1600341796875,2369.77001953125
2010-09-28,531.7999877929688,1147.699951171875,2379.590087890625
2010-09-29,539.5,1144.72998046875,2376.56005859375
2010-09-30,547.0,1141.199951171875,2368.6201171875
2010-10-01,549.0,1146.239990234375,2370.75
2010-10-04,549.0,1137.030029296875,2344.52001953125
2010-10-05,556.0,1160.75,2399.830078125
2010-10-06,558.5,1159.969970703125,2380.659912109375
2010-10-07,551.5,1158.06005859375,2383.669921875
2010-10-08,562.25,1165.1500244140625,2401.909912109375
2010-10-11,563.0,1165.3199462890625,2402.330078125
2010-10-12,563.0,1169.77001953125,2417.919921875
2010-10-13,568.0,1178.0999755859375,2441.22998046875
2010-10-14,566.25,1173.81005859375,2435.3798828125
2010-10-15,558.0,1176.18994140625,2468.77001953125
2010-10-18,570.0,1184.7099609375,2480.659912109375
2010-10-19,551.5,1165.9000244140625,2436.949951171875
2010-10-20,565.5,1178.1700439453125,2457.389892578125
2010-10-21,556.25,1180.260009765625,2459.669921875
2010-10-22,562.2999877929688,1183.0799560546875,2479.389892578125
2010-10-25,564.0,1185.6199951171875,2490.85009765625
2010-10-26,566.0,1185.6400146484375,2497.2900390625
2010-10-27,564.0,1182.449951171875,2503.260009765625
2010-10-28,566.0,1183.780029296875,2507.3701171875
2010-10-29,564.0,1183.260009765625,2507.409912109375
2010-11-01,570.5,1184.3800048828125,2504.840087890625
2010-11-02,575.0,1193.5699462890625,2533.52001953125
2010-11-03,577.0,1197.9599609375,2540.27001953125
2010-11-04,591.0,1221.06005859375,2577.340087890625
2010-11-05,592.5,1225.8499755859375,2578.97998046875
2010-11-08,594.7000122070312,1223.25,2580.050048828125
2010-11-09,597.0,1213.4000244140625,2562.97998046875
2010-11-10,599.7000122070312,1218.7099609375,2578.780029296875
2010-11-11,597.0,1213.5400390625,2555.52001953125
2010-11-12,576.5,1199.2099609375,2518.2099609375
2010-11-15,579.2000122070312,1197.75,2513.820068359375
2010-11-16,565.0,1178.3399658203125,2469.840087890625
2010-11-17,559.0,1178.5899658203125,2476.010009765625
2010-11-18,571.0,1196.68994140625,2514.39990234375
2010-11-19,565.0,1199.72998046875,2518.1201171875
2010-11-22,565.0,1197.8399658203125,2532.02001953125
2010-11-23,562.5,1180.72998046875,2494.949951171875
2010-11-24,576.0,1198.3499755859375,2543.1201171875
2010-11-26,576.5,1189.4000244140625,2534.56005859375
2010-11-29,582.0,1187.760009765625,2525.219970703125
2010-11-30,576.0,1180.550048828125,2498.22998046875
2010-12-01,593.5999755859375,1206.0699462890625,2549.429931640625
2010-12-02,601.4000244140625,1221.530029296875,2579.35009765625
2010-12-03,609.2999877929688,1224.7099609375,2591.4599609375
2010-12-06,610.75,1223.1199951171875,2594.919921875
2010-12-07,606.5,1223.75,2598.489990234375
2010-12-08,608.3499755859375,1228.280029296875,2609.159912109375
2010-12-09,607.0,1233.0,2616.669921875
2010-12-10,604.4000244140625,1240.4000244140625,2637.5400390625
2010-12-13,611.5,1240.4599609375,2624.909912109375
2010-12-14,609.4000244140625,1241.5899658203125,2627.719970703125
2010-12-15,609.47998046875,1235.22998046875,2617.219970703125
2010-12-16,607.25,1242.8699951171875,2637.31005859375
2010-12-17,610.0,1243.9100341796875,2642.969970703125
2010-12-20,617.5,1247.0799560546875,2649.56005859375
2010-12-21,620.7000122070312,1254.5999755859375,2667.610107421875
2010-12-22,625.0,1258.8399658203125,2671.47998046875
2010-12-23,628.0,1256.77001953125,2665.60009765625
2010-12-27,628.0,1257.5400390625,2667.27001953125
2010-12-28,631.25,1258.510009765625,2662.8798828125
2010-12-29,629.75,1259.780029296875,2666.929931640625
2010-12-30,622.5,1257.8800048828125,2662.97998046875
2010-12-31,634.0,1257.6400146484375,2652.8701171875
2011-01-03,636.25,1271.8699951171875,2691.52001953125
2011-01-04,624.0,1270.199951171875,2681.25
2011-01-05,629.75,1276.56005859375,2702.199951171875
2011-01-06,619.5,1273.8499755859375,2709.889892578125
2011-01-07,616.6500244140625,1271.5,2703.169921875
2011-01-10,623.5,1269.75,2707.800048828125
2011-01-11,633.5,1274.47998046875,2716.830078125
2011-01-12,638.9000244140625,1285.9599609375,2737.330078125
2011-01-13,636.8499755859375,1283.760009765625,2735.2900390625
2011-01-14,639.9000244140625,1293.239990234375,2755.300048828125
2011-01-18,644.25,1295.02001953125,2765.85009765625
2011-01-19,643.25,1281.9200439453125,2725.360107421875
2011-01-20,636.0,1280.260009765625,2704.2900390625
2011-01-21,639.0,1283.3499755859375,2689.5400390625
2011-01-24,633.0,1290.8399658203125,2717.550048828125
2011-01-25,623.5,1291.1800537109375,2719.25
2011-01-26,635.5,1296.6300048828125,2739.5
2011-01-27,630.0,1299.5400390625,2755.280029296875
2011-01-28,642.5,1276.3399658203125,2686.889892578125
2011-01-31,655.5,1286.1199951171875,2700.080078125
2011-02-01,654.5,1307.5899658203125,2751.18994140625
2011-02-02,659.75,1304.030029296875,2749.56005859375
2011-02-03,655.5,1307.0999755859375,2753.8798828125
2011-02-04,649.5,1310.8699951171875,2769.300048828125
2011-02-07,642.75,1319.050048828125,2783.989990234375
2011-02-08,645.2000122070312,1324.5699462890625,2797.050048828125
2011-02-09,649.0,1320.8800048828125,2789.070068359375
2011-02-10,646.25,1321.8699951171875,2790.449951171875
2011-02-11,641.1500244140625,1329.1500244140625,2809.43994140625
2011-02-14,644.25,1332.3199462890625,2817.179931640625
2011-02-15,639.9299926757812,1328.010009765625,2804.35009765625
2011-02-16,654.5,1336.3199462890625,2825.56005859375
2011-02-17,658.0,1340.4300537109375,2831.580078125
2011-02-18,658.0,1343.010009765625,2833.949951171875
2011-02-22,669.5,1315.43994140625,2756.419921875
2011-02-23,685.0999755859375,1307.4000244140625,2722.989990234375
2011-02-24,679.5,1306.0999755859375,2737.89990234375
2011-02-25,691.0,1319.8800048828125,2781.050048828125
2011-02-28,692.0,1327.219970703125,2782.27001953125
2011-03-01,702.5,1306.3299560546875,2737.409912109375
2011-03-02,711.0,1308.43994140625,2748.070068359375
2011-03-03,712.0,1330.969970703125,2798.739990234375
2011-03-04,719.5,1321.1500244140625,2784.669921875
2011-03-07,718.0,1310.1300048828125,2745.6298828125
2011-03-08,712.5,1321.8199462890625,2765.77001953125
2011-03-09,712.5,1320.02001953125,2751.719970703125
2011-03-10,704.0,1295.1099853515625,2701.02001953125
2011-03-11,696.0,1304.280029296875,2715.610107421875
2011-03-14,695.0,1296.3900146484375,2700.969970703125
2011-03-15,669.9000244140625,1281.8699951171875,2667.330078125
2011-03-16,677.0,1256.8800048828125,2616.820068359375
2011-03-17,700.5,1273.719970703125,2636.050048828125
2011-03-18,702.0,1279.2099609375,2643.669921875
2011-03-21,708.7000122070312,1298.3800048828125,2692.090087890625
2011-03-22,715.0,1293.77001953125,2683.8701171875
2011-03-23,716.5,1297.5400390625,2698.300048828125
2011-03-24,720.0,1309.6600341796875,2736.419921875
2011-03-25,718.5,1313.800048828125,2743.06005859375
2011-03-28,709.5,1310.18994140625,2730.679931640625
2011-03-29,713.0,1319.43994140625,2756.889892578125
2011-03-30,710.5,1328.260009765625,2776.7900390625
2011-03-31,727.0,1325.8299560546875,2781.070068359375
2011-04-01,730.0,1332.4100341796875,2789.60009765625
2011-04-04,738.5999755859375,1332.8699951171875,2789.18994140625
2011-04-05,739.5,1332.6300048828125,2791.18994140625
2011-04-06,742.0,1335.5400390625,2799.820068359375
2011-04-07,744.7000122070312,1333.510009765625,2796.139892578125
2011-04-08,758.25,1328.1700439453125,2780.419921875
2011-04-11,749.9000244140625,1324.4599609375,2771.510009765625
2011-04-12,729.9500122070312,1314.1600341796875,2744.7900390625
2011-04-13,733.0,1314.4100341796875,2761.52001953125
2011-04-14,736.5,1314.52001953125,2760.219970703125
2011-04-15,742.3200073242188,1319.6800537109375,2764.64990234375
2011-04-18,734.0,1305.1400146484375,2735.3798828125
2011-04-19,735.0,1312.6199951171875,2744.969970703125
2011-04-20,748.0,1330.3599853515625,2802.510009765625
2011-04-21,753.5,1337.3800048828125,2820.159912109375
2011-04-25,751.0,1335.25,2825.8798828125
2011-04-26,751.5,1347.239990234375,2847.5400390625
2011-04-27,752.5,1355.6600341796875,2869.8798828125
2011-04-28,750.5,1360.47998046875,2872.530029296875
2011-04-29,759.0,1363.6099853515625,2873.5400390625
2011-05-02,752.0,1361.219970703125,2864.080078125
2011-05-03,741.0,1356.6199951171875,2841.6201171875
2011-05-04,731.0,1347.3199462890625,2828.22998046875
2011-05-05,681.5,1335.0999755859375,2814.719970703125
2011-05-06,671.0,1340.199951171875,2827.56005859375
2011-05-09,699.5,1346.2900390625,2843.25
2011-05-10,708.5,1357.1600341796875,2871.889892578125
2011-05-11,682.5,1342.0799560546875,2845.06005859375
2011-05-12,681.0,1348.6500244140625,2863.0400390625
2011-05-13,683.0,1337.77001953125,2828.469970703125
2011-05-16,674.5499877929688,1329.469970703125,2782.31005859375
2011-05-17,675.25,1328.97998046875,2783.2099609375
2011-05-18,691.0,1340.6800537109375,2815.0
2011-05-19,683.2000122070312,1343.5999755859375,2823.31005859375
2011-05-20,691.0,1333.27001953125,2803.320068359375
2011-05-23,676.5,1317.3699951171875,2758.89990234375
2011-05-24,684.0,1316.280029296875,2746.159912109375
2011-05-25,695.5,1320.469970703125,2761.3798828125
2011-05-26,696.0,1325.68994140625,2782.919921875
2011-05-27,699.0,1331.0999755859375,2796.860107421875
2011-05-31,706.0,1345.199951171875,2835.300048828125
2011-06-01,695.7000122070312,1314.550048828125,2769.18994140625
2011-06-02,699.5,1312.93994140625,2773.31005859375
2011-06-03,702.0,1300.1600341796875,2732.780029296875
2011-06-06,692.0,1286.1700439453125,2702.56005859375
2011-06-07,698.0,1284.93994140625,2701.56005859375
2011-06-08,703.75,1279.56005859375,2675.3798828125
2011-06-09,711.4000244140625,1289.0,2684.8701171875
2011-06-10,703.0,1270.97998046875,2643.72998046875
2011-06-13,696.0,1271.8299560546875,2639.68994140625
2011-06-14,703.4000244140625,1287.8699951171875,2678.719970703125
2011-06-15,679.6300048828125,1265.4200439453125,2631.4599609375
2011-06-16,673.5,1267.6400146484375,2623.699951171875
2011-06-17,667.0,1271.5,2616.47998046875
2011-06-20,666.7999877929688,1278.3599853515625,2629.659912109375
2011-06-21,668.0,1295.52001953125,2687.260009765625
2011-06-22,674.5,1287.1400146484375,2669.18994140625
2011-06-23,649.5,1283.5,2686.75
2011-06-24,643.0,1268.449951171875,2652.889892578125
2011-06-27,642.25,1280.0999755859375,2688.280029296875
2011-06-28,657.0,1296.6700439453125,2729.31005859375
2011-06-29,671.0,1307.4100341796875,2740.489990234375
2011-06-30,665.9000244140625,1320.6400146484375,2773.52001953125
2011-07-01,663.2000122070312,1339.6700439453125,2816.030029296875
2011-07-05,675.0,1337.8800048828125,2825.77001953125
2011-07-06,674.0,1339.219970703125,2834.02001953125
2011-07-07,690.5,1353.219970703125,2872.659912109375
2011-07-08,686.0,1343.800048828125,2859.81005859375
2011-07-11,681.0,1319.489990234375,2802.6201171875
2011-07-12,689.0,1313.6400146484375,2781.909912109375
2011-07-13,697.0,1317.719970703125,2796.919921875
2011-07-14,688.0,1308.8699951171875,2762.669921875
2011-07-15,693.0,1316.1400146484375,2789.800048828125
2011-07-18,687.239990234375,1305.43994140625,2765.110107421875
2011-07-19,693.0,1326.72998046875,2826.52001953125
2011-07-20,696.5,1325.8399658203125,2814.22998046875
