Date,0,1,2,3,4,5,6,7,8
2004-11-11,1173.47998046875,0.0093738278374075,10469.83984375,2061.27001953125,13.039999961853027,1.2905,1.8428,3.35e-07,2.5
2004-11-12,1184.1700439453125,0.0094652147963643,10539.009765625,2085.340087890625,13.329999923706056,1.3218,1.9127,3.3600000000000004e-07,2.49
2004-11-15,1183.81005859375,0.0094867656007409,10550.240234375,2094.090087890625,13.380000114440918,1.2935,1.845,3.301428571428572e-07,2.53
2004-11-16,1175.4300537109375,0.0094858659431338,10487.650390625,2078.6201171875,13.210000038146973,1.296,1.853,3.267142857142858e-07,2.53
2004-11-17,1181.93994140625,0.0096107637509703,10549.5703125,2099.679931640625,13.210000038146973,1.3036,1.8592,3.232857142857143e-07,2.51
2004-11-18,1183.550048828125,0.0095877274870872,10572.5498046875,2104.280029296875,12.979999542236328,1.2945,1.848,3.198571428571429e-07,2.48
2004-11-19,1170.3399658203125,0.0097012026235461,10456.91015625,2070.6298828125,13.5,1.3034,1.8595,3.1642857142857145e-07,2.53
2004-11-22,1177.239990234375,0.0096936793997883,10489.419921875,2085.18994140625,12.970000267028809,1.3037,1.8592,3.192857142857143e-07,2.56
2004-11-23,1176.93994140625,0.0096777314320206,10492.599609375,2084.280029296875,12.670000076293944,1.3094,1.8679,3.224285714285714e-07,2.54
2004-11-24,1181.760009765625,0.009723843075335,10520.3095703125,2102.5400390625,12.720000267028809,1.3176,1.881,3.255714285714286e-07,2.56
2004-11-25,1181.760009765625,0.0097541948780417,10520.3095703125,2102.5400390625,12.720000267028809,1.3254,1.8913,3.2871428571428575e-07,2.56
2004-11-26,1182.6500244140625,0.0097532430663704,10522.23046875,2101.969970703125,12.779999732971191,1.3289,1.8929,3.318571428571429e-07,2.58
2004-11-29,1178.5699462890625,0.0097059113904833,10475.900390625,2106.8701171875,13.300000190734863,1.326,1.8921,3.3728571428571426e-07,2.6
2004-11-30,1173.8199462890625,0.0097181731835007,10428.01953125,2096.81005859375,13.239999771118164,1.3295,1.9093,3.3842857142857146e-07,2.61
2004-12-01,1191.3699951171875,0.0097551457583904,10590.2197265625,2138.22998046875,12.970000267028809,1.2736,1.8452,3.3957142857142855e-07,2.59
2004-12-02,1190.3299560546875,0.0096993213519454,10585.1201171875,2143.570068359375,12.979999542236328,1.2815,1.8924,3.4071428571428575e-07,2.57
2004-12-03,1191.1700439453125,0.0097952792420983,10592.2099609375,2147.9599609375,12.960000038146973,1.2219,1.8035,3.418571428571429e-07,2.54
2004-12-06,1190.25,0.0096964994445443,10547.0595703125,2151.25,13.1899995803833,1.2011,1.8172,3.352857142857143e-07,2.54
2004-12-07,1177.0699462890625,0.0097219524905085,10440.580078125,2114.659912109375,13.670000076293944,1.2402,1.8614,3.3142857142857146e-07,2.54
2004-12-08,1182.81005859375,0.0096126114949584,10494.23046875,2126.110107421875,13.1899995803833,1.2236,1.8228,3.275714285714286e-07,2.52
2004-12-09,1189.239990234375,0.0095529230311512,10552.8203125,2129.010009765625,12.880000114440918,1.2278,1.7975,3.2371428571428574e-07,2.55
2004-12-10,1188.0,0.0095219956710934,10543.2197265625,2128.070068359375,12.760000228881836,1.2318,1.7908,3.198571428571429e-07,2.5
2004-12-13,1198.6800537109375,0.0095520103350281,10638.3203125,2148.5,12.539999961853027,1.3316,1.9234,3.177142857142857e-07,2.51
2004-12-14,1203.3800048828125,0.0095057040452957,10676.4501953125,2159.840087890625,12.729999542236328,1.3305,1.9272,3.1857142857142856e-07,2.52
2004-12-15,1205.719970703125,0.0095923263579607,10691.4501953125,2162.550048828125,12.350000381469728,1.34,1.942,3.1942857142857146e-07,2.52
2004-12-16,1203.2099609375,0.0095620574429631,10705.6396484375,2146.14990234375,12.270000457763672,1.3248,1.9311,3.202857142857143e-07,2.55
2004-12-17,1194.199951171875,0.009601536206901,10649.919921875,2135.199951171875,11.949999809265137,1.3311,1.9414,3.211428571428572e-07,2.57
2004-12-20,1194.6500244140625,0.009601536206901,10661.599609375,2127.85009765625,11.829999923706056,1.3389,1.9465,3.2142857142857145e-07,2.59
2004-12-21,1205.449951171875,0.0095877274870872,10759.4296875,2150.909912109375,11.550000190734863,1.3365,1.9287,3.211428571428572e-07,2.59
2004-12-22,1209.5699462890625,0.0096006141975522,10815.8896484375,2157.030029296875,11.449999809265137,1.3387,1.9146,3.2085714285714285e-07,2.58
2004-12-23,1210.1300048828125,0.0096571706235408,10827.1201171875,2160.6201171875,11.229999542236328,1.3508,1.9236,3.205714285714286e-07,2.61
2004-12-24,1210.1300048828125,0.0096478536725044,10827.1201171875,2160.6201171875,11.229999542236328,1.3527,1.9163,3.202857142857143e-07,2.61
2004-12-27,1204.9200439453125,0.0097191175445914,10776.1298828125,2154.219970703125,12.140000343322754,1.3621,1.9343,3.3028571428571426e-07,2.63
2004-12-28,1213.5400390625,0.0096908612176775,10854.5400390625,2177.18994140625,12.0,1.3591,1.9268,3.354285714285715e-07,2.62
2004-12-29,1213.449951171875,0.0096209347248077,10829.1904296875,2177.0,11.619999885559082,1.3602,1.9175,3.4057142857142857e-07,2.6
2004-12-30,1213.550048828125,0.0097172278910875,10800.2998046875,2178.340087890625,12.5600004196167,1.3624,1.9231,3.457142857142857e-07,2.57
2004-12-31,1211.9200439453125,0.0097551457583904,10783.009765625,2175.43994140625,13.289999961853027,1.3563,1.9192,3.508571428571429e-07,2.56
2005-01-03,1202.0799560546875,0.0097333071753382,10729.4296875,2152.14990234375,14.079999923706056,1.3171,1.9184,3.597142857142857e-07,2.53
2005-01-04,1188.050048828125,0.0095840524882078,10630.7802734375,2107.860107421875,13.979999542236328,1.2908,1.881,3.615714285714286e-07,2.51
2005-01-05,1183.739990234375,0.0096218604594469,10597.830078125,2091.239990234375,14.09000015258789,1.2861,1.9057,3.634285714285714e-07,2.5
2005-01-06,1187.8900146484375,0.0095337973907589,10622.8798828125,2090.0,13.579999923706056,1.2195,1.8096,3.6528571428571435e-07,2.53
2005-01-07,1186.18994140625,0.0095337973907589,10603.9599609375,2088.610107421875,13.489999771118164,1.1931,1.7678,3.671428571428572e-07,2.49
2005-01-10,1190.25,0.0095996931195259,10621.0302734375,2097.0400390625,13.229999542236328,1.2054,1.764,3.584285714285714e-07,2.52
2005-01-11,1182.989990234375,0.0096693094819784,10556.2197265625,2079.6201171875,13.1899995803833,1.202,1.7644,3.531428571428572e-07,2.5
2005-01-12,1187.699951171875,0.0097618112340569,10617.7802734375,2092.530029296875,12.5600004196167,1.1739,1.7329,3.478571428571428e-07,2.52
2005-01-13,1177.449951171875,0.0097599066793918,10505.830078125,2070.56005859375,12.84000015258789,1.3207,1.8805,3.4257142857142856e-07,2.5
2005-01-14,1184.52001953125,0.0098058441653847,10558.0,2087.909912109375,12.43000030517578,1.3098,1.8724,3.372857142857143e-07,2.51
2005-01-17,1184.52001953125,0.0097789941355586,10558.0,2087.909912109375,12.43000030517578,1.3048,1.857,3.311428571428572e-07,2.51
2005-01-18,1195.97998046875,0.0097789941355586,10628.7900390625,2106.0400390625,12.470000267028809,1.3016,1.8629,3.3071428571428574e-07,2.5
2005-01-19,1184.6300048828125,0.0097172278910875,10539.9697265625,2073.590087890625,13.18000030517578,1.3,1.8705,3.3028571428571426e-07,2.5
2005-01-20,1175.4100341796875,0.0096739865839481,10471.4697265625,2045.8800048828125,13.829999923706056,1.296,1.8703,3.298571428571429e-07,2.47
2005-01-21,1167.8699951171875,0.0097456388175487,10392.990234375,2034.27001953125,14.359999656677246,1.2994,1.8732,3.294285714285714e-07,2.47
2005-01-24,1163.75,0.009748488664627,10368.6103515625,2008.699951171875,14.649999618530272,1.3031,1.8784,3.295714285714286e-07,2.46
2005-01-25,1168.4100341796875,0.0096135362982749,10461.5595703125,2019.949951171875,14.0600004196167,1.2968,1.8638,3.298571428571429e-07,2.46
2005-01-26,1174.0699462890625,0.009702144190669,10498.58984375,2046.0899658203125,13.4399995803833,1.3076,1.8817,3.301428571428572e-07,2.49
2005-01-27,1174.550048828125,0.0097228977829217,10467.400390625,2047.1500244140625,13.239999771118164,1.3038,1.8906,3.304285714285715e-07,2.5
2005-01-28,1171.3599853515625,0.0097342543303966,10427.2001953125,2035.8299560546875,13.239999771118164,1.3041,1.8886,3.3071428571428574e-07,2.51
2005-01-31,1181.27001953125,0.0096525093540549,10489.9404296875,2062.409912109375,12.81999969482422,1.3045,1.8839,3.241428571428572e-07,2.49
2005-02-01,1189.4100341796875,0.0096487840637564,10551.9404296875,2068.699951171875,12.029999732971191,1.3579,1.9193,3.2071428571428573e-07,2.48
2005-02-02,1193.18994140625,0.0096469223499298,10596.7900390625,2075.06005859375,11.65999984741211,1.3031,1.8844,3.172857142857143e-07,2.45
2005-02-03,1189.8900146484375,0.0095730423927307,10593.099609375,2057.639892578125,11.789999961853027,1.3137,1.9129,3.138571428571429e-07,2.45
2005-02-04,1203.030029296875,0.0096116876229643,10716.1298828125,2086.659912109375,11.210000038146973,1.2881,1.8814,3.104285714285714e-07,2.44
2005-02-07,1201.719970703125,0.009540163911879,10715.759765625,2082.030029296875,11.729999542236328,1.1955,1.7689,3.072857142857143e-07,2.45
2005-02-08,1202.300048828125,0.0094598429277539,10724.6298828125,2086.679931640625,11.600000381469728,1.2191,1.7707,3.0742857142857146e-07,2.48
2005-02-09,1191.989990234375,0.0094705941155552,10664.1103515625,2052.550048828125,12.0,1.2524,1.8414,3.0757142857142853e-07,2.51
2005-02-10,1197.010009765625,0.0094500090926885,10749.6103515625,2053.10009765625,11.510000228881836,1.2017,1.7619,3.077142857142857e-07,2.5
2005-02-11,1205.300048828125,0.0094562647864222,10796.009765625,2076.659912109375,11.43000030517578,1.2065,1.7756,3.078571428571429e-07,2.53
2005-02-14,1206.1400146484375,0.0095147481188178,10791.1298828125,2082.909912109375,11.520000457763672,1.2968,1.8868,3.1085714285714284e-07,2.54
2005-02-15,1210.1199951171875,0.0095648011192679,10837.3203125,2089.2099609375,11.270000457763672,1.3012,1.8949,3.122857142857143e-07,2.49
2005-02-16,1210.3399658203125,0.0094804698601365,10834.8798828125,2087.429931640625,11.100000381469728,1.3022,1.8841,3.1371428571428573e-07,2.51
2005-02-17,1200.75,0.0094804698601365,10754.259765625,2061.340087890625,11.770000457763672,1.3071,1.8944,3.151428571428572e-07,2.54
2005-02-18,1201.5899658203125,0.0094670075923204,10785.2197265625,2058.6201171875,11.18000030517578,1.3016,1.8945,3.165714285714285e-07,2.6
2005-02-21,1201.5899658203125,0.0094840666279196,10785.2197265625,2058.6201171875,11.18000030517578,1.306,1.8963,3.168571428571428e-07,2.6
2005-02-22,1184.1600341796875,0.0095941666513681,10611.2001953125,2030.3199462890625,13.140000343322754,1.3257,1.9109,3.162857142857143e-07,2.62
2005-02-23,1190.800048828125,0.0095192762091755,10673.7900390625,2031.25,12.390000343322754,1.3199,1.906,3.157142857142857e-07,2.63
2005-02-24,1200.199951171875,0.00947867333889,10748.7900390625,2051.699951171875,11.56999969482422,1.318,1.9071,3.151428571428572e-07,2.64
2005-02-25,1211.3699951171875,0.0095020905137062,10841.599609375,2065.39990234375,11.489999771118164,1.324,1.9188,3.145714285714285e-07,2.63
2005-02-28,1203.5999755859375,0.0095666320994496,10766.23046875,2051.719970703125,12.079999923706056,1.3216,1.9189,3.1942857142857146e-07,2.66
2005-03-01,1210.4100341796875,0.0095739588141441,10830.0,2071.25,12.039999961853027,1.3467,1.9042,3.221428571428572e-07,2.69
2005-03-02,1210.0799560546875,0.0095447171479463,10811.9697265625,2067.5,12.5,1.297,1.8815,3.248571428571429e-07,2.69
2005-03-03,1210.469970703125,0.0094975782558321,10833.0302734375,2058.39990234375,12.93000030517578,1.3102,1.9064,3.275714285714286e-07,2.7
2005-03-04,1222.1199951171875,0.0095428954809904,10940.5498046875,2070.610107421875,11.9399995803833,1.2893,1.8787,3.3028571428571426e-07,2.67
2005-03-07,1225.31005859375,0.0095156533643603,10936.8603515625,2090.2099609375,12.260000228881836,1.1933,1.7615,3.304285714285715e-07,2.68
2005-03-08,1219.4300537109375,0.0095629720017313,10912.6201171875,2073.550048828125,12.399999618530272,1.2333,1.7779,3.291428571428572e-07,2.71
2005-03-09,1207.010009765625,0.009614460170269,10805.6201171875,2061.2900390625,12.699999809265137,1.2541,1.843,3.2785714285714285e-07,2.75
2005-03-10,1209.25,0.0096218604594469,10851.509765625,2059.719970703125,12.489999771118164,1.1907,1.7529,3.265714285714286e-07,2.72
2005-03-11,1200.0799560546875,0.0096079939976334,10774.3603515625,2041.5999755859373,12.800000190734863,1.1948,1.7709,3.2528571428571426e-07,2.74
2005-03-14,1206.8299560546875,0.0095301633700728,10804.509765625,2051.0400390625,12.390000343322754,1.3361,1.9136,3.254285714285715e-07,2.7
2005-03-15,1197.75,0.0095657166093587,10745.099609375,2034.97998046875,13.149999618530272,1.3307,1.9127,3.261428571428572e-07,2.72
2005-03-16,1188.0699462890625,0.0095978500321507,10633.0703125,2015.75,13.489999771118164,1.3407,1.927,3.268571428571429e-07,2.73
2005-03-17,1190.2099609375,0.0095666320994496,10626.349609375,2016.4200439453125,13.289999961853027,1.3374,1.9248,3.275714285714286e-07,2.74
2005-03-18,1189.6500244140625,0.0095501858741045,10629.669921875,2007.7900390625,13.140000343322754,1.3315,1.9217,3.282857142857143e-07,2.74
2005-03-21,1183.780029296875,0.0095047997310757,10565.3896484375,2007.510009765625,13.609999656677246,1.3156,1.8954,3.3271428571428573e-07,2.73
2005-03-22,1171.7099609375,0.0094696972519159,10470.509765625,1989.3399658203125,14.270000457763672,1.3074,1.8851,3.345714285714286e-07,2.76
2005-03-23,1172.530029296875,0.0094419782981276,10456.01953125,1990.219970703125,14.0600004196167,1.2988,1.8701,3.364285714285715e-07,2.69
2005-03-24,1171.4200439453125,0.0093967299908399,10442.8701171875,1991.06005859375,13.420000076293944,1.2929,1.868,3.382857142857143e-07,2.7
2005-03-25,1171.4200439453125,0.0094020310789346,10442.8701171875,1991.06005859375,13.420000076293944,1.2951,1.8686,3.401428571428572e-07,2.7
2005-03-28,1174.280029296875,0.0093248793855309,10485.650390625,1992.52001953125,13.75,1.2891,1.8659,3.400000000000001e-07,2.7
2005-03-29,1165.3599853515625,0.0093170590698719,10405.7001953125,1973.8800048828125,14.489999771118164,1.2935,1.8749,3.39e-07,2.69
2005-03-30,1181.4100341796875,0.009299729950726,10540.9296875,2005.6700439453125,13.640000343322754,1.2911,1.8769,3.380000000000001e-07,2.67
2005-03-31,1180.5899658203125,0.0093335825949907,10503.759765625,1999.22998046875,14.020000457763672,1.2964,1.889,3.37e-07,2.71
2005-04-01,1172.9200439453125,0.0092885000631213,10404.2998046875,1984.81005859375,14.09000015258789,1.3282,1.8831,3.3600000000000004e-07,2.69
2005-04-04,1176.1199951171875,0.0092353159561753,10421.1396484375,1991.0699462890625,14.109999656677246,1.2847,1.8761,3.315714285714286e-07,2.68
2005-04-05,1181.3900146484375,0.0092361690476536,10458.4599609375,1999.3199462890625,13.68000030517578,1.2945,1.9016,3.298571428571429e-07,2.67
2005-04-06,1184.0699462890625,0.009201324544847,10486.01953125,1999.1400146484373,13.149999618530272,1.2208,1.8148,3.281428571428572e-07,2.64
2005-04-07,1191.1400146484375,0.0092089511454105,10546.3203125,2018.7900390625,12.329999923706056,1.1906,1.76,3.2642857142857146e-07,2.64
2005-04-08,1181.199951171875,0.0092455614358186,10461.33984375,1999.3499755859373,12.619999885559082,1.2381,1.7807,3.247142857142857e-07,2.66
2005-04-11,1181.2099609375,0.0092824650928378,10448.5595703125,1992.1199951171875,11.979999542236328,1.1812,1.7488,3.184285714285715e-07,2.63
2005-04-12,1187.760009765625,0.0092764375731349,10507.9697265625,2005.4000244140625,11.300000190734863,1.1716,1.7319,3.161428571428572e-07,2.65
2005-04-13,1173.7900390625,0.009317927993834,10403.9296875,1974.3699951171875,13.3100004196167,1.291,1.8938,3.138571428571429e-07,2.64
2005-04-14,1162.050048828125,0.0092336097732186,10278.75,1946.7099609375,14.529999732971191,1.2793,1.8793,3.1157142857142857e-07,2.65
2005-04-15,1142.6199951171875,0.0092841889709234,10087.509765625,1908.1500244140625,17.739999771118164,1.2865,1.8928,3.092857142857143e-07,2.6
2005-04-18,1145.97998046875,0.009308386594057,10071.25,1912.9200439453125,16.559999465942383,1.3014,1.9041,3.098571428571428e-07,2.61
2005-04-19,1152.780029296875,0.0093580381944775,10127.41015625,1932.3599853515625,14.960000038146973,1.3062,1.9168,3.112857142857143e-07,2.59
2005-04-20,1137.5,0.0093589145690202,10012.3603515625,1913.760009765625,16.920000076293945,1.3085,1.9181,3.1271428571428576e-07,2.62
2005-04-21,1159.949951171875,0.0093659274280071,10218.599609375,1962.4100341796875,14.40999984741211,1.3044,1.9086,3.141428571428572e-07,2.66
2005-04-22,1152.1199951171875,0.0094384150579571,10157.7099609375,1932.18994140625,15.380000114440918,1.3055,1.9142,3.1557142857142855e-07,2.65
2005-04-25,1162.0999755859375,0.0094598429277539,10242.4697265625,1950.780029296875,14.619999885559082,1.2991,1.9112,3.218571428571428e-07,2.63
2005-04-26,1151.8299560546875,0.0094232941046357,10151.1298828125,1927.43994140625,14.90999984741211,1.2981,1.9055,3.242857142857143e-07,2.62
2005-04-27,1156.3800048828125,0.0094401966780424,10198.7998046875,1930.4300537109373,14.869999885559082,1.2918,1.9029,3.267142857142858e-07,2.6
2005-04-28,1143.219970703125,0.0094304038211703,10070.3701171875,1904.1800537109373,16.860000610351562,1.2901,1.9072,3.291428571428572e-07,2.61
2005-04-29,1156.8499755859375,0.0095556620508432,10192.509765625,1921.6500244140625,15.3100004196167,1.2869,1.909,3.315714285714286e-07,2.6
2005-05-02,1162.1600341796875,0.0095147481188178,10251.7001953125,1928.6500244140625,15.119999885559082,1.2925,1.8727,3.32e-07,2.6
2005-05-03,1161.1700439453125,0.0095356153324246,10256.9501953125,1933.0699462890625,14.529999732971191,1.3242,1.9227,3.310000000000001e-07,2.57
2005-05-04,1175.6500244140625,0.0095675475895404,10384.6396484375,1962.22998046875,13.850000381469728,1.2855,1.8791,3.3e-07,2.57
2005-05-05,1172.6300048828125,0.0095684621483087,10340.3798828125,1961.800048828125,13.979999542236328,1.2951,1.9021,3.2900000000000005e-07,2.57
2005-05-06,1171.3499755859375,0.0095174647867679,10345.400390625,1967.3499755859373,14.050000190734863,1.2226,1.8142,3.28e-07,2.59
2005-05-09,1178.8399658203125,0.0094598429277539,10384.33984375,1979.6700439453125,13.75,1.2525,1.8423,3.2528571428571426e-07,2.6
2005-05-10,1166.219970703125,0.009482268244028,10281.1103515625,1962.77001953125,14.90999984741211,1.20095,1.7682,3.244285714285714e-07,2.58
2005-05-11,1171.1099853515625,0.0094562647864222,10300.25,1971.550048828125,14.449999809265137,1.181,1.7631,3.2357142857142857e-07,2.57
2005-05-12,1159.3599853515625,0.0093615427613258,10189.48046875,1963.8800048828125,16.1200008392334,1.1783,1.7412,3.227142857142857e-07,2.52
2005-05-13,1154.050048828125,0.0093187959864735,10140.1201171875,1976.780029296875,16.31999969482422,1.2614,1.8494,3.218571428571428e-07,2.46
2005-05-16,1165.68994140625,0.0093589145690202,10252.2900390625,1994.4300537109373,15.68000030517578,1.2636,1.8385,3.2071428571428573e-07,2.47
2005-05-17,1173.800048828125,0.009308386594057,10331.8798828125,2004.1500244140625,14.56999969482422,1.2598,1.8336,3.205714285714286e-07,2.48
2005-05-18,1185.56005859375,0.009344920516014,10464.4501953125,2030.6500244140625,13.630000114440918,1.2677,1.8393,3.204285714285715e-07,2.42
2005-05-19,1191.0799560546875,0.0092936800792813,10493.1904296875,2042.5799560546875,13.31999969482422,1.2633,1.8348,3.202857142857143e-07,2.42
2005-05-20,1189.280029296875,0.0092464173212647,10471.91015625,2046.4200439453125,13.140000343322754,1.255,1.827,3.201428571428572e-07,2.46
2005-05-23,1193.8599853515625,0.0092798806726932,10523.5595703125,2056.64990234375,12.949999809265137,1.2568,1.829,3.2571428571428573e-07,2.42
2005-05-24,1194.0699462890625,0.0092945443466305,10503.6796875,2061.6201171875,12.6899995803833,1.2564,1.8264,3.2857142857142857e-07,2.42
2005-05-25,1190.010009765625,0.0092867752537131,10457.7998046875,2050.1201171875,12.579999923706056,1.2596,1.831,3.3142857142857146e-07,2.42
2005-05-26,1197.6199951171875,0.0092566879466176,10537.599609375,2071.239990234375,12.239999771118164,1.2509,1.82,3.342857142857143e-07,2.39
2005-05-27,1198.780029296875,0.0092609738931059,10542.5498046875,2075.72998046875,12.149999618530272,1.2577,1.8241,3.371428571428572e-07,2.41
2005-05-30,1198.780029296875,0.009262690320611,10542.5498046875,2075.72998046875,12.149999618530272,1.2478,1.8234,3.394285714285715e-07,2.41
2005-05-31,1191.5,0.0092250918969511,10467.48046875,2068.219970703125,13.289999961853027,1.2304,1.8172,3.391428571428572e-07,2.37
2005-06-01,1202.219970703125,0.0092030186206102,10549.8701171875,2087.860107421875,12.359999656677246,1.3179,1.8761,3.388571428571429e-07,2.37
2005-06-02,1204.2900390625,0.0092412903904914,10553.490234375,2097.800048828125,11.84000015258789,1.2852,1.8731,3.385714285714286e-07,2.34
2005-06-03,1196.02001953125,0.0092902267351746,10460.9697265625,2071.429931640625,12.149999618530272,1.3233,1.9233,3.382857142857143e-07,2.37
2005-06-06,1197.510009765625,0.0093571627512574,10467.0302734375,2075.760009765625,12.279999732971191,1.2257,1.8234,3.365714285714286e-07,2.36
2005-06-07,1197.260009765625,0.0093782236799597,10483.0703125,2067.159912109375,12.390000343322754,1.1926,1.7517,3.358571428571429e-07,2.32
2005-06-08,1194.6700439453125,0.0093266181647777,10476.8603515625,2060.179931640625,12.699999809265137,1.2324,1.7779,3.351428571428572e-07,2.32
2005-06-09,1200.9300537109375,0.0093040559440851,10503.01953125,2076.909912109375,12.079999923706056,1.2454,1.8404,3.344285714285715e-07,2.34
2005-06-10,1198.1099853515625,0.0092038651928305,10512.6298828125,2063.0,11.960000038146973,1.2169,1.777,3.3371428571428575e-07,2.31
2005-06-13,1200.8199462890625,0.0091365920379757,10522.5595703125,2068.9599609375,11.649999618530272,1.2114,1.8077,3.295714285714286e-07,2.33
2005-06-14,1203.9100341796875,0.0091407680884003,10547.5703125,2069.0400390625,11.789999961853027,1.2024,1.8057,3.2785714285714285e-07,2.34
2005-06-15,1206.5799560546875,0.0091600259765982,10566.3701171875,2074.919921875,11.460000038146973,1.2117,1.8227,3.261428571428572e-07,2.33
2005-06-16,1210.9599609375,0.0091776801273226,10578.650390625,2089.14990234375,11.149999618530272,1.2093,1.8221,3.244285714285714e-07,2.34
2005-06-17,1216.9599609375,0.0092140426859259,10623.0703125,2090.110107421875,11.479999542236328,1.2272,1.8309,3.227142857142857e-07,2.37
2005-06-20,1216.0999755859375,0.0091449478641152,10609.1103515625,2088.1298828125,11.470000267028809,1.2147,1.8223,3.181428571428572e-07,2.37
2005-06-21,1213.6099853515625,0.009224240668118,10599.669921875,2091.070068359375,11.079999923706056,1.2172,1.8277,3.1671428571428575e-07,2.34
2005-06-22,1213.8800048828125,0.0091945566236972,10587.9296875,2092.030029296875,11.050000190734863,1.2117,1.8204,3.152857142857143e-07,2.27
2005-06-23,1200.72998046875,0.0091810505837202,10421.4404296875,2070.659912109375,12.130000114440918,1.2028,1.8151,3.138571428571429e-07,2.28
2005-06-24,1191.5699462890625,0.0091768372803926,10297.83984375,2053.27001953125,12.18000030517578,1.2091,1.8238,3.1242857142857146e-07,2.27
2005-06-27,1190.68994140625,0.0091508049517869,10290.7802734375,2045.199951171875,12.520000457763672,1.216,1.8282,3.1557142857142855e-07,2.28
2005-06-28,1201.5699462890625,0.0091099571436643,10405.6298828125,2069.889892578125,11.579999923706056,1.207,1.8169,3.178571428571429e-07,2.3
2005-06-29,1199.8499755859375,0.0090546896681189,10374.48046875,2068.889892578125,11.770000457763672,1.2075,1.8064,3.201428571428572e-07,2.3
2005-06-30,1191.3299560546875,0.0090203862637281,10274.9697265625,2056.9599609375,12.039999961853027,1.2084,1.7901,3.224285714285714e-07,2.27
2005-07-01,1194.43994140625,0.0089493468403816,10303.4404296875,2057.3701171875,11.399999618530272,1.3073,1.8707,3.247142857142857e-07,2.31
2005-07-04,1194.43994140625,0.0089637860655784,10303.4404296875,2057.3701171875,11.399999618530272,1.2848,1.8705,3.301428571428572e-07,2.31
2005-07-05,1204.989990234375,0.0089645897969603,10371.7998046875,2078.75,11.68000030517578,1.2827,1.891,3.317142857142857e-07,2.31
2005-07-06,1194.93994140625,0.0089086862280964,10270.6796875,2068.64990234375,12.270000457763672,1.2276,1.8329,3.332857142857143e-07,2.3
2005-07-07,1197.8699951171875,0.0089285718277096,10302.2900390625,2075.659912109375,12.489999771118164,1.1941,1.7424,3.348571428571429e-07,2.28
2005-07-08,1211.8599853515625,0.0089078918099403,10449.1396484375,2112.8798828125,11.449999809265137,1.2332,1.7751,3.364285714285715e-07,2.28
2005-07-11,1219.43994140625,0.0089525515213608,10519.7197265625,2135.429931640625,11.279999732971191,1.1788,1.7427,3.3371428571428575e-07,2.3
2005-07-12,1222.2099609375,0.0090122567489743,10513.8896484375,2143.14990234375,10.949999809265137,1.1717,1.7345,3.315714285714286e-07,2.32
2005-07-13,1223.2900390625,0.0089277736842632,10557.3896484375,2144.110107421875,10.84000015258789,1.2075,1.7632,3.294285714285714e-07,2.3
2005-07-14,1226.5,0.0089063057675957,10628.8896484375,2152.820068359375,10.8100004196167,1.209,1.7576,3.272857142857143e-07,2.25
2005-07-15,1227.9200439453125,0.0089118620380759,10640.830078125,2156.780029296875,10.329999923706056,1.2039,1.7504,3.251428571428572e-07,2.23
2005-07-18,1221.1300048828125,0.0089373495429754,10574.990234375,2144.8701171875,10.770000457763672,1.2051,1.7469,3.215714285714286e-07,2.24
2005-07-19,1229.3499755859375,0.0088573954999446,10646.5595703125,2173.179931640625,10.449999809265137,1.2027,1.7362,3.2085714285714285e-07,2.28
2005-07-20,1235.199951171875,0.0088707525283098,10689.150390625,2188.570068359375,10.229999542236328,1.2152,1.7405,3.201428571428572e-07,2.27
2005-07-21,1227.0400390625,0.0090555101633071,10627.76953125,2178.60009765625,10.970000267028809,1.2157,1.7532,3.1942857142857146e-07,2.33
2005-07-22,1233.6800537109375,0.0089847259223461,10651.1796875,2179.739990234375,10.520000457763672,1.2054,1.7387,3.1871428571428574e-07,2.34
2005-07-25,1229.030029296875,0.0089573627337813,10596.48046875,2166.739990234375,11.100000381469728,1.2061,1.7454,3.174285714285714e-07,2.31
2005-07-26,1231.1600341796875,0.008888098411262,10579.76953125,2175.989990234375,10.989999771118164,1.2013,1.7365,3.171428571428572e-07,2.32
2005-07-27,1236.7900390625,0.0088928416371345,10637.08984375,2186.219970703125,10.359999656677246,1.2064,1.7427,3.168571428571428e-07,2.35
2005-07-28,1243.719970703125,0.0089070992544293,10705.5498046875,2198.43994140625,10.520000457763672,1.2127,1.7551,3.165714285714285e-07,2.34
2005-07-29,1234.1800537109375,0.0088936323300004,10640.91015625,2184.830078125,11.56999969482422,1.2123,1.757,3.162857142857143e-07,2.36
2005-08-01,1235.3499755859375,0.0089110676199197,10623.150390625,2195.3798828125,12.079999923706056,1.3056,1.8707,3.145714285714285e-07,2.37
2005-08-02,1244.1199951171875,0.0089774662628769,10683.740234375,2218.14990234375,11.75,1.2766,1.8534,3.138571428571429e-07,2.35
2005-08-03,1245.0400390625,0.0090009002014994,10697.58984375,2216.81005859375,11.829999923706056,1.334,1.9283,3.131428571428572e-07,2.37
2005-08-04,1235.8599853515625,0.0089903799816966,10610.099609375,2191.320068359375,12.520000457763672,1.2875,1.8852,3.1242857142857146e-07,2.38
2005-08-05,1226.4200439453125,0.0089445440098643,10558.0302734375,2177.909912109375,12.479999542236328,1.2814,1.8901,3.1171428571428574e-07,2.4
